//merc_skill_tree.txt
// Class,Skill-ID,MaxLv,PreSkill-ID-1,PreSkill-Lv-1,計5個まで繰り返し,BaseLv,Intimate

6017,8207,2,0,0,0,0,0,0,0,0,0,0,0,0	//MA_DOUBLE#ダブルストレイフィング#
6017,8233,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_AUTOBERSERK#オートバーサーク#

6020,8222,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_MAGNIFICAT#マグニフィカート#
6020,8227,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_TENDER#テンダー#
6020,8237,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_ESTIMATION#モンスター情報#

6022,8207,7,0,0,0,0,0,0,0,0,0,0,0,0	//MA_DOUBLE#ダブルストレイフィング#
6022,8209,3,0,0,0,0,0,0,0,0,0,0,0,0	//MA_SKIDTRAP#スキッドトラップ#
6022,8234,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_DECAGI#速度減少#

6024,8211,3,0,0,0,0,0,0,0,0,0,0,0,0	//MA_SANDMAN#サンドマン#
6024,8223,2,0,0,0,0,0,0,0,0,0,0,0,0	//MER_QUICKEN#ウェポンクイッケン#
6024,8232,3,0,0,0,0,0,0,0,0,0,0,0,0	//MER_PROVOKE#プロボック#

6027,8216,1,0,0,0,0,0,0,0,0,0,0,0,0	//ML_PIERCE#ピアース#
6027,8226,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_REGAIN#リゲイン#

6028,8217,2,0,0,0,0,0,0,0,0,0,0,0,0	//ML_BRANDISH#ブランディッシュスピア#
6028,8236,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_LEXDEVINA#レックスディビーナ#

6032,8216,1,0,0,0,0,0,0,0,0,0,0,0,0	//ML_PIERCE#ピアース#
6032,8226,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_REGAIN#リゲイン#

6034,8216,10,0,0,0,0,0,0,0,0,0,0,0,0	//ML_PIERCE#ピアース#
6034,8232,5,0,0,0,0,0,0,0,0,0,0,0,0	//MER_PROVOKE#プロボック#
6034,8235,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_SCAPEGOAT#身代わり#

6037,8217,5,0,0,0,0,0,0,0,0,0,0,0,0	//ML_BRANDISH#ブランディッシュスピア#
6037,8223,2,0,0,0,0,0,0,0,0,0,0,0,0	//MER_QUICKEN#ウェポンクイッケン#

6041,8201,5,0,0,0,0,0,0,0,0,0,0,0,0	//MS_BASH#バッシュ#
6041,8225,4,0,0,0,0,0,0,0,0,0,0,0,0	//MER_CRASH#クラッシュ#
6041,8230,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_MENTALCURE#メンタルキュア#

6042,8223,5,0,0,0,0,0,0,0,0,0,0,0,0	//MER_QUICKEN#ウェポンクイッケン#
6042,8234,3,0,0,0,0,0,0,0,0,0,0,0,0	//MER_DECAGI#速度減少#
6042,8237,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_ESTIMATION#モンスター情報#

6044,8203,5,0,0,0,0,0,0,0,0,0,0,0,0	//MS_BOWLINGBASH#ボウリングバッシュ#
6044,8204,4,0,0,0,0,0,0,0,0,0,0,0,0	//MS_PARRYING#パリイング#
6044,8223,10,0,0,0,0,0,0,0,0,0,0,0,0	//MER_QUICKEN#ウェポンクイッケン#
6044,8231,1,0,0,0,0,0,0,0,0,0,0,0,0	//MER_COMPRESS#コンプレス#

6045,8203,8,0,0,0,0,0,0,0,0,0,0,0,0	//MS_BOWLINGBASH#ボウリングバッシュ#
6045,8205,4,0,0,0,0,0,0,0,0,0,0,0,0	//MS_REFLECTSHIELD#リフレクトシールド#
6045,8225,3,0,0,0,0,0,0,0,0,0,0,0,0	//MER_CRASH#クラッシュ#
